Time,bitbay,bitfinex,bitstamp,cex.io,coinbase,hitbtc,itbit,kraken,okcoin,others
2017-07-28 18:00:00 UTC,2800.0,2761.98041237112,2760.77391653291,2783.50101886793,2760.02331218274,2761.3298630137,2759.42066666667,2784.7105601023,2853.87133333333,2739.0114669717627
2017-07-28 19:00:00 UTC,2799.98,2757.20892244338,2754.42165363128,2788.99138224852,2753.97532928943,2759.57643678161,2757.30113772455,2779.31153998203,2850.96259259259,2733.45988287757
2017-07-28 20:00:00 UTC,2774.16083333333,2739.49972144847,2739.26960493828,2768.10650211268,2735.32878014183,2737.37755813954,2735.27418439716,2761.56113995944,2830.90537037037,2714.27369346395
2017-07-28 21:00:00 UTC,2790.0,2760.83848962568,2757.73401668653,2775.496039375,2754.58392491468,2758.72028571429,2757.2786,2776.23876458333,2847.46543859649,2726.591124161355
2017-07-28 22:00:00 UTC,,2795.08636572041,2788.54883002207,2800.95802746114,2788.56588052273,2795.6453968254,2789.35546296296,2813.88266666666,2883.11703703704,2758.3104156920126
2017-07-28 23:00:00 UTC,2784.445,2786.21374225287,2780.139,2801.13788367347,2788.3668091168,2783.76134453782,2782.77438356164,2803.38153556485,2880.1275308642,2754.055584689535
2017-07-29 00:00:00 UTC,,2778.69911504424,2769.77930147059,2802.41934545455,2782.51623742454,2780.5990625,2775.97025316456,2794.75065,2859.608,2745.3602097103826
2017-07-29 01:00:00 UTC,,2763.96516587677,2754.16733333333,2793.34781111111,2762.34172978506,2762.79972972973,2752.49470588235,2778.91604528302,2839.36321917808,2733.8004378914648
2017-07-29 02:00:00 UTC,,2736.05491166078,2731.87008474576,2777.40555238095,2729.16183319571,2740.37652173913,2726.02643564356,2758.07925933832,2809.21058510638,2715.9286142169503
2017-07-29 03:00:00 UTC,2662.31733333333,2731.72864553314,2724.98689935065,2775.40229113924,2710.29141501651,2736.27961038961,2714.41475675676,2756.88416828194,2808.30095238095,2712.608538220405
2017-07-29 04:00:00 UTC,,2695.53209969789,2694.78813631523,2748.30982379421,2683.01524297818,2697.64877862595,2686.43694267516,2722.07599905033,2764.41591954023,2683.14357200442
2017-07-29 05:00:00 UTC,,2724.39831814996,2728.01492574257,2769.38339550562,2717.54351919562,2722.11254098361,2719.30395348837,2744.33390665235,2792.6274137931,2705.8031099888626
2017-07-29 06:00:00 UTC,,2749.39648697759,2751.84535369775,2788.51590368664,2732.26543075244,2744.18255555556,2741.10921875,2767.45054922279,2811.33845188285,2721.2857167420248
2017-07-29 07:00:00 UTC,2774.706,2735.5587803086,2741.15415760869,2774.2786781457,2729.8748454636,2737.17806818182,2736.14161290323,2756.71444789082,2798.48419117647,2714.497156581945
2017-07-29 08:00:00 UTC,2797.79,2739.25378881987,2742.20931740614,2764.95863814433,2735.07826562499,2737.44284482759,2739.32875,2758.97626750001,2799.9488034188,2712.26149163625
2017-07-29 09:00:00 UTC,,2745.06199021207,2750.87173745174,2773.57271495327,2747.43773437499,2747.7958,2754.55444444444,2766.36576164874,2824.64628571429,2717.9680868965297
2017-07-29 10:00:00 UTC,2775.84333333333,2704.74062953995,2708.85296103896,2753.04241824324,2712.97059285093,2708.06,2710.13192307692,2724.01759754602,2801.51159574468,2688.7183973711226
2017-07-29 11:00:00 UTC,2661.03,2683.58787276342,2681.62490518331,2732.0562027027,2695.10034351145,2678.4382051282,2690.01333333333,2701.07009223301,2784.0859,2668.5197071614425
2017-07-29 12:00:00 UTC,2739.0,2687.57583697235,2686.83547297298,2730.8096042328,2694.3567652174,2684.92911504425,2694.04102564103,2703.09397922849,2794.42862385321,2671.39478742778
2017-07-29 13:00:00 UTC,2739.0,2680.40754098361,2677.25367924529,2729.97994122807,2699.40405234658,2681.13060240964,2686.38863636364,2701.82233073323,2780.08556149733,2672.09579976877
2017-07-29 14:00:00 UTC,,2677.01405269762,2676.21948648648,2727.59411464968,2689.08762752075,2676.75616438356,2682.70031746032,2695.7639978678,2750.58730941704,2666.78211770411
2017-07-29 15:00:00 UTC,2738.99666666667,2705.15429497569,2706.79690707351,2742.93678982036,2701.93006711411,2699.10666666667,2704.08893333333,2719.98013655761,2788.84834586466,2684.135602565585
2017-07-29 16:00:00 UTC,2724.49,2699.55928753181,2702.6414715719,2747.69505882353,2701.92564695009,2702.81578125,2701.83074074074,2715.87689317508,2775.62536,2685.8274424024726
2017-07-29 17:00:00 UTC,2710.0,2716.82662848962,2711.3521800948,2746.83523833333,2721.92829721365,2715.7361,2719.0316875,2724.76779214403,2783.722,2698.0934224030975
2017-07-29 18:00:00 UTC,2745.0,2733.02149581589,2725.85649584488,2762.0327425,2731.56266148327,2719.61234513275,2728.11113402062,2736.00653471198,2796.17931506849,2705.0667716146927
2017-07-29 19:00:00 UTC,2752.945,2738.08324022347,2733.89197628458,2769.18289166667,2740.30395219566,2730.68709090909,2737.10666666667,2740.98113265307,2793.79784552846,2709.8643287212176
2017-07-29 20:00:00 UTC,2753.48,2721.91468682505,2715.85559485531,2751.20412980769,2724.47235135136,2722.83761904762,2725.79292682927,2720.56796231494,2778.13069767442,2711.227132028927
2017-07-29 21:00:00 UTC,2749.995,2721.90783055198,2713.37585669782,2758.73026716418,2723.8969363167,2721.24753623188,2719.30424242424,2725.03262191358,2785.00883116883,2705.9622501947565
2017-07-29 22:00:00 UTC,2701.0,2696.90339847069,2665.68180722892,2735.48353181818,2702.02483193278,2696.43678571429,2691.86877419355,2697.60997920605,2769.05440625,2677.3653396481263
2017-07-29 23:00:00 UTC,2744.99666666667,2715.74859765424,2690.33002849003,2748.0621936,2707.92538332401,2708.52777777778,2703.640125,2715.18270011669,2777.84042553192,2689.2264468681
2017-07-30 00:00:00 UTC,,2715.4344606414,2678.67737841044,2743.94949305019,2710.72358747449,2717.80428571429,2698.34393258427,2714.22584295612,2781.65389830508,2684.0702527713674
2017-07-30 01:00:00 UTC,,2706.83921568628,2664.33103571429,2740.63245753425,2708.80503140267,2711.74914285714,2693.18386792453,2710.51678540772,2762.82256756757,2675.3947071286702
2017-07-30 02:00:00 UTC,,2701.02919999999,2660.34592592593,2740.20106086957,2703.91083435583,2704.70233766234,2681.49335714285,2707.38236746988,2778.91962264151,2676.429514626475
2017-07-30 03:00:00 UTC,,2702.10832,2664.82187134503,2742.2785,2700.73033358606,2703.59176470588,2684.6303030303,2707.64333656958,2792.54314814815,2660.2530021479265
2017-07-30 04:00:00 UTC,,2708.20141570141,2664.50476635514,2737.18023181818,2704.03948798327,2712.65681818182,2688.13222222222,2711.67649324324,2786.21797619047,2676.150815795955
2017-07-30 05:00:00 UTC,,2671.04955110499,2620.72066344994,2720.67390251572,2634.98462376238,2687.01147058823,2631.85583959899,2693.55546622516,2760.28901610017,2662.017303284655
2017-07-30 06:00:00 UTC,2687.4,2627.76411842689,2600.54347934919,2696.78842475728,2616.95530955313,2651.24138728324,2617.53963855422,2674.44697859055,2730.51797402597,2636.894003482565
2017-07-30 07:00:00 UTC,,2631.0417077986,2605.82520775623,2686.39435776398,2633.72527885861,2635.70405797101,2627.72208333333,2672.7498637037,2707.913,2632.5183235076674
2017-07-30 08:00:00 UTC,2675.0,2637.60410641989,2609.30056122449,2683.8136551282,2632.48696750902,2639.84197368421,2625.31833333333,2671.95132346723,2715.54,2648.581156647685
2017-07-30 09:00:00 UTC,,2657.34611054247,2639.23435960591,2704.37459672131,2647.93814262022,2657.32406976744,2650.42714285714,2686.00854181818,2731.11757142857,2631.9957340197966
2017-07-30 10:00:00 UTC,,2641.55624582498,2631.97433212996,2708.7845,2645.51841603053,2646.66954545455,2648.51,2682.57816624041,2727.02029411765,2652.105145433285
2017-07-30 11:00:00 UTC,,2645.62152006831,2636.24878787879,2706.91296037736,2655.99958955223,2649.69303030303,2649.32,2684.54376271187,2736.13258064516,2652.376749294697
2017-07-30 12:00:00 UTC,,2666.06942038641,2661.50858433735,2720.36434927536,2672.57427455357,2666.62613861386,2669.14076923077,2695.12780593607,2737.05269230769,2641.1626750130763
2017-07-30 13:00:00 UTC,,2663.20338541667,2654.63053140097,2718.73812166667,2664.45989743589,2664.60169014085,2666.40111111111,2690.98721300449,2736.01946428571,2651.0361386917602
2017-07-30 14:00:00 UTC,2749.0,2699.03225988701,2679.59266910421,2737.4455259434,2693.67533522729,2689.858,2696.86166666667,2718.79235790336,2775.65313131313,2676.8105379012827
2017-07-30 15:00:00 UTC,,2720.79888,2716.19925925926,2759.51084097744,2722.56203659979,2720.02617647059,2719.11519230769,2754.02986285715,2790.3329059829,2707.7336283248496
2017-07-30 16:00:00 UTC,2749.192,2713.19715591672,2707.47892063492,2752.95975380117,2707.82335240274,2708.01533333333,2708.17085714286,2745.9024905303,2760.89572115384,2705.2639755525897
2017-07-30 17:00:00 UTC,,2709.62859042553,2702.93598290598,2751.8093034965,2705.56391069012,2707.04198347107,2707.0816,2745.64817910448,2752.45742296919,2709.360526541635
2017-07-30 18:00:00 UTC,,2730.44082568808,2742.84948522402,2765.99486452703,2719.00051440329,2725.0144,2714.19,2756.09214719272,2754.61184139784,2711.80767331526
2017-07-30 19:00:00 UTC,2750.0,2734.21241431836,2732.03498938429,2774.39342376238,2724.57463826368,2731.33006993007,2723.25023529412,2753.9137569331,2768.5339716312,2720.19298618294
2017-07-30 20:00:00 UTC,,2718.71593773166,2711.69656818181,2765.09185681818,2717.22316901407,2721.82442857143,2706.34572413793,2740.02472368421,2760.83984375,2703.5466892692803
2017-07-30 21:00:00 UTC,2757.4975,2721.14879485808,2725.27718954248,2762.2415648855,2722.00478535353,2723.59379310345,2711.89515789474,2750.57622879999,2772.3142,2708.7116048406524
2017-07-30 22:00:00 UTC,2753.2,2735.44042232277,2730.1538243626,2774.03969247312,2725.93107011069,2734.09802325581,2722.95347222222,2763.84231386862,2786.64703703704,2719.3622701772024
2017-07-30 23:00:00 UTC,2710.03,2734.56809302325,2732.06764516129,2766.17628219178,2720.18844851904,2740.1784057971,2719.93236111111,2777.37618032787,2793.25702702703,2720.544425500432
2017-07-31 00:00:00 UTC,2760.0,2734.47204751922,2730.109425,2768.35070769231,2720.42542042043,2737.36397590361,2722.00473214286,2793.18016133519,2795.28084507042,2727.2988350258247
2017-07-31 01:00:00 UTC,,2706.76941747573,2711.52265151515,2754.71831142857,2704.1114308426,2710.02457142857,2697.17240506329,2756.38025737705,2770.05364341085,2710.4986462754923
2017-07-31 02:00:00 UTC,,2709.63251533742,2710.5395338983,2753.49551735537,2711.52193820224,2711.24306451613,2695.6476,2750.45150756303,2754.77273504273,2706.40361342032
2017-07-31 03:00:00 UTC,2760.0,2710.72711370263,2712.35498327759,2751.42064246576,2719.10640653358,2711.64205882353,2699.34732142857,2742.621,2747.00515873016,2703.346482891655
2017-07-31 04:00:00 UTC,2760.0,2700.7877672209,2699.56086956521,2756.05816973684,2712.41099415204,2704.32525423729,2694.81029411765,2733.34673857868,2743.31382978723,2645.483415297308
2017-07-31 05:00:00 UTC,2755.5,2708.08569500675,2710.66733695652,2760.14910434783,2718.43234375001,2710.47017857143,2695.0828125,2738.23412218649,2755.71269230769,2700.136243068435
2017-07-31 06:00:00 UTC,,2718.17862266858,2719.31168458781,2760.09068333333,2726.28233870967,2717.68040816326,2690.4435,2746.05910734463,2771.17753246753,2706.0548914239075
2017-07-31 07:00:00 UTC,2730.0,2735.72949346406,2726.8818147448,2777.5214882716,2738.68328496041,2738.03209302326,2702.06967741935,2761.11491985646,2789.86032679739,2711.47953019793
2017-07-31 08:00:00 UTC,2720.25,2740.8498630137,2721.34057416268,2783.96252407407,2745.68606090374,2740.92828125,2724.69602941176,2767.51903486239,2812.895,2716.587978090165
2017-07-31 09:00:00 UTC,2798.43,2726.12460595446,2708.15805013926,2770.39355185185,2732.11317460318,2730.58052631579,2710.70905405405,2755.54690406321,2807.76648351648,2711.0628067204775
2017-07-31 10:00:00 UTC,2775.82714285714,2739.40388833498,2718.82470394737,2765.84651616162,2741.00636029411,2741.14303030303,2709.53348837209,2761.45518799368,2803.31583333333,2710.19336718939
2017-07-31 11:00:00 UTC,2750.43142857143,2769.05316301704,2751.76375,2796.3238974359,2771.51745013011,2763.76232142857,2718.32454545455,2784.98549566294,2845.5881443299,2729.265678062795
2017-07-31 12:00:00 UTC,2764.57142857143,2791.4185801217,2772.05811046512,2816.40098409091,2792.89743159205,2780.34692982456,2742.80848101266,2805.17191262136,2864.71697594502,2750.269102046038
2017-07-31 13:00:00 UTC,,2798.24524361949,2776.03107246377,2821.34877251185,2794.45026962728,2794.32355263158,2760.03796296296,2800.92059016394,2868.48285607196,2757.363381107995
2017-07-31 14:00:00 UTC,2791.0,2772.78131436979,2754.08013888889,2807.52756473684,2775.46779702973,2777.71326086956,2756.92201834862,2784.75423145401,2882.479,2741.34012180312
2017-07-31 15:00:00 UTC,,2768.12529498525,2751.80271103896,2796.37846826347,2767.27974025976,2768.39024691358,2756.11768115942,2781.20239348837,2858.87971653543,2743.235085347858
2017-07-31 16:00:00 UTC,,2780.0652173913,2771.14634573304,2801.09807837838,2783.68525985664,2779.2290625,2774.556,2801.76259479956,2880.33737481032,2751.834961752682
2017-07-31 17:00:00 UTC,,2780.99266304348,2776.71468446602,2813.33893469388,2780.53357314152,2780.55,2778.1692631579,2809.9430971223,2875.11546875,2734.3895856950576
2017-07-31 18:00:00 UTC,2792.294,2792.05216589862,2784.85261484098,2816.52744452555,2791.46256005059,2789.65435,2789.05344444444,2825.45622200393,2854.2574025974,2754.0661128925776
2017-07-31 19:00:00 UTC,2822.23916666667,2816.46571011673,2813.90892948173,2836.77456898955,2818.32052371543,2806.83771428571,2821.73496183206,2835.35308798486,2897.82495867769,2773.6065031442376
2017-07-31 20:00:00 UTC,2825.258,2860.8674280629,2865.74679460581,2874.04048686131,2868.75406700168,2867.24323741007,2869.6475,2879.92192632332,2928.53480243161,2813.807004486343
2017-07-31 21:00:00 UTC,2857.74611111111,2855.90444225074,2843.1267376426,2871.63575110497,2877.31795512011,2860.65854166667,2868.50030150754,2890.60146368715,2930.36952941176,2834.6365131553325
2017-07-31 22:00:00 UTC,2810.0,2851.26246684351,2845.1544,2870.85876518987,2861.08130588235,2853.825,2855.43239669421,2876.55341056911,2934.33725663717,2822.2151328901973
2017-07-31 23:00:00 UTC,2775.5,2848.49878892733,2845.77764367816,2863.44860229885,2854.84585677749,2847.98403225806,2839.72782608696,2877.35648282967,2930.479125,2818.9630394306178
2017-08-01 00:00:00 UTC,,2832.39241492415,2839.60547101449,2852.44065416667,2838.91877761415,2832.30864864865,2830.10762886598,2863.53465933099,2904.13811764706,2812.569469316167
